DAY;N10D;GPRD;GPRD_ACT;GPRD_THREAT;date;GPRD_MA30;GPRD_MA7;event;var_name;var_label
20210601;704;65,87;18,76;93,90;01/06/2021;91,70;94,79;;;
20210602;723;68,73;27,41;99,06;02/06/2021;90,75;79,38;;;
20210603;772;60,07;17,11;85,63;03/06/2021;89,62;68,91;;;
20210604;749;79,61;52,91;95,62;04/06/2021;90,26;60,28;;;
20210605;958;41,49;34,47;40,25;05/06/2021;89,10;57,78;;;
20210606;350;47,32;37,74;47,22;06/06/2021;88,81;60,09;;;
20210607;671;54,30;0,00;90,31;07/06/2021;90,50;59,63;;;
20210608;721;59,73;54,96;68,77;08/06/2021;92,22;58,75;;;
20210609;746;93,25;53,12;110,77;09/06/2021;93,69;62,25;;;
20210610;736;85,51;35,90;119,76;10/06/2021;93,17;65,89;;;
20210611;781;131,48;84,57;155,18;11/06/2021;95,44;73,30;;;
20210612;984;47,13;46,98;44,79;12/06/2021;92,33;74,10;;;
20210613;396;58,56;0,00;97,38;13/06/2021;90,44;75,71;;;
20210614;677;29,36;19,51;40,69;14/06/2021;88,47;72,15;;;
20210615;721;73,51;27,48;114,61;15/06/2021;89,28;74,11;;;
20210616;755;144,79;139,97;124,04;16/06/2021;91,04;81,48;;;
20210617;720;138,02;18,35;214,24;17/06/2021;92,35;88,98;;;
20210618;784;84,50;33,70;112,43;18/06/2021;89,87;82,27;;;
20210619;941;42,24;14,04;64,40;19/06/2021;87,08;81,57;;;
20210620;385;94,64;51,47;128,78;20/06/2021;84,71;86,72;;;
20210621;666;94,50;79,34;99,26;21/06/2021;85,59;96,03;;;
20210622;699;170,60;37,80;252,20;22/06/2021;89,07;109,90;;;
20210623;798;41,51;49,66;55,23;23/06/2021;85,85;95,15;;;
20210624;821;76,66;40,22;100,65;24/06/2021;82,70;86,38;;;
20210625;786;54,79;42,01;56,07;25/06/2021;78,64;82,14;;;
20210626;911;25,45;7,25;42,33;26/06/2021;75,05;79,74;;;
20210627;391;8,47;0,00;14,09;27/06/2021;70,66;67,43;;;
20210628;715;97,29;110,85;107,87;28/06/2021;71,94;67,83;;;
20210629;727;95,69;154,44;60,62;29/06/2021;74,09;57,12;;;
20210630;756;43,82;61,16;43,72;30/06/2021;73,63;57,45;;;
20210701;775;64,11;68,18;49,76;01/07/2021;73,57;55,66;;;
20210702;755;78,98;43,74;102,15;02/07/2021;73,91;59,12;;;
20210703;989;46,89;73,46;50,13;03/07/2021;73,47;62,18;;;
20210704;356;46,52;55,66;61,90;04/07/2021;72,37;67,61;;;
20210705;502;65,99;78,94;65,84;05/07/2021;73,19;63,14;;;
20210706;680;63,33;29,14;97,22;06/07/2021;73,72;58,52;;;
20210707;762;34,78;43,34;21,69;07/07/2021;73,07;57,23;;;
20210708;700;37,86;28,31;39,35;08/07/2021;72,34;53,48;;;
20210709;819;32,36;32,26;33,63;09/07/2021;70,31;46,82;;;
20210710;961;31,02;20,62;34,40;10/07/2021;68,50;44,55;;;
20210711;364;27,30;0,00;45,40;11/07/2021;65,02;41,80;;;
20210712;665;69,74;89,39;41,42;12/07/2021;65,78;42,34;;;
20210713;729;77,25;81,54;60,46;13/07/2021;66,40;44,33;;;
20210714;766;56,22;17,24;86,30;14/07/2021;67,29;47,39;;;
20210715;729;104,51;108,72;98,24;15/07/2021;68,33;56,91;;;
20210716;706;70,38;28,07;101,44;16/07/2021;65,85;62,35;;;
20210717;995;76,57;66,38;77,51;17/07/2021;63,80;68,85;;;
20210718;407;32,56;48,68;27,07;18/07/2021;62,07;69,60;;;
20210719;655;50,57;10,08;84,11;19/07/2021;62,35;66,87;;;
20210720;708;37,43;27,99;38,91;20/07/2021;60,44;61,18;;;
20210721;730;49,92;45,24;45,28;21/07/2021;58,95;60,28;;;
20210722;730;95,29;63,33;105,65;22/07/2021;56,44;58,96;;;
20210723;830;91,79;39,79;119,47;23/07/2021;58,12;62,02;;;
20210724;963;65,36;82,30;62,93;24/07/2021;57,74;60,42;;;
20210725;379;26,22;17,43;29,07;25/07/2021;56,79;59,51;;;
20210726;672;59,15;49,14;65,58;26/07/2021;57,91;60,74;;;
20210727;711;79,20;65,03;108,48;27/07/2021;60,27;66,71;;;
20210728;808;53,30;65,39;47,73;28/07/2021;58,80;67,19;;;
20210729;750;30,92;8,81;44,07;29/07/2021;56,64;57,99;;;
20210730;737;80,90;125,46;67,27;30/07/2021;57,88;56,44;;;
20210731;981;30,39;13,47;39,31;31/07/2021;56,76;51,44;;;
20210801;407;40,69;0,00;67,68;01/08/2021;55,48;53,51;;;
20210802;651;111,95;40,58;160,79;02/08/2021;57,65;61,05;;;
20210803;717;50,82;46,06;46,10;03/08/2021;57,79;57,00;;;
20210804;773;89,99;76,90;92,65;04/08/2021;58,59;62,24;;;
20210805;698;99,66;75,70;110,50;05/08/2021;59,80;72,06;;;
20210806;781;63,62;16,91;98,75;06/08/2021;60,76;69,59;;;
20210807;976;50,91;60,90;39,51;07/08/2021;61,20;72,52;;;
20210808;357;18,56;37,00;15,43;08/08/2021;60,74;69,36;;;
20210809;622;42,61;53,09;26,57;09/08/2021;61,13;59,45;;;
20210810;705;103,37;46,84;140,66;10/08/2021;63,66;66,96;;;
20210811;691;71,91;47,79;103,64;11/08/2021;63,73;64,38;;;
20210812;696;76,15;94,90;55,41;12/08/2021;63,70;61,02;;;
20210813;730;95,29;126,67;60,37;13/08/2021;65,00;65,54;;;
20210814;893;11,13;14,79;6,17;14/08/2021;61,89;59,86;;;
20210815;355;55,99;93,02;15,52;15/08/2021;61,41;65,21;;;
20210816;625;127,20;95,11;185,10;16/08/2021;63,10;77,29;;;
20210817;672;157,74;137,60;163,96;17/08/2021;67,27;85,06;;;
20210818;717;83,16;73,69;99,88;18/08/2021;68,35;86,67;;;
20210819;734;49,64;9,00;75,05;19/08/2021;68,76;82,88;;;
20210820;676;68,60;48,85;81,49;20/08/2021;69,38;79,07;;;
20210821;938;95,35;70,41;117,46;21/08/2021;69,39;91,10;;;
20210822;360;64,41;55,04;76,51;22/08/2021;68,47;92,30;;;
20210823;593;189,93;44,55;297,28;23/08/2021;72,63;101,26;;;
20210824;696;133,26;151,83;150,39;24/08/2021;76,19;97,77;;;
20210825;697;47,53;47,38;63,23;25/08/2021;75,81;92,68;;;
20210826;695;114,39;133,05;134,75;26/08/2021;76,98;101,92;;;
20210827;702;103,81;141,13;86,32;27/08/2021;78,66;106,95;;;
20210828;940;116,29;140,53;117,21;28/08/2021;81,51;109,95;;;
20210829;365;81,68;126,67;75,47;29/08/2021;81,53;112,41;;;
20210830;584;107,77;124,40;94,33;30/08/2021;84,11;100,68;;;
20210831;669;203,01;108,60;288,21;31/08/2021;89,52;110,64;;;
20210901;745;80,04;88,65;73,95;01/09/2021;88,46;115,28;;;
20210902;717;106,26;55,27;138,30;02/09/2021;90,31;114,12;;;
20210903;772;98,69;136,89;92,77;03/09/2021;90,60;113,39;;;
20210904;1003;52,84;65,85;38,45;04/09/2021;89,04;104,33;;;
20210905;392;50,70;67,40;42,16;05/09/2021;88,61;99,90;;;
20210906;527;81,71;137,86;104,54;06/09/2021;89,63;96,18;;;
20210907;675;117,78;88,06;130,58;07/09/2021;92,94;84,00;;;
20210908;699;85,30;75,59;86,69;08/09/2021;94,37;84,76;;;
20210909;720;73,61;36,69;99,47;09/09/2021;93,37;80,09;;;
20210910;854;65,94;85,07;45,16;10/09/2021;93,17;75,41;;;
20210911;1000;89,44;118,89;49,58;11/09/2021;93,62;80,64;;;
20210912;432;69,01;76,44;76,51;12/09/2021;92,74;83,26;;;
20210913;663;104,92;109,58;91,40;13/09/2021;95,87;86,57;;;
20210914;712;69,79;37,11;100,59;14/09/2021;96,33;79,72;;;
20210915;703;65,97;56,37;70,53;15/09/2021;94,29;76,95;;;
20210916;723;119,12;45,68;160,01;16/09/2021;93,00;83,46;;;
20210917;676;151,91;48,85;220,03;17/09/2021;95,29;95,74;;;
20210918;1024;103,52;51,60;139,88;18/09/2021;97,09;97,75;;;
20210919;404;41,00;32,70;68,18;19/09/2021;96,17;93,75;;;
20210920;663;59,96;49,81;58,16;20/09/2021;94,99;87,32;;;
20210921;743;84,71;26,67;118,63;21/09/2021;95,66;89,45;;;
20210922;733;54,23;45,05;60,13;22/09/2021;91,14;87,78;;;
20210923;770;68,83;60,04;85,85;23/09/2021;88,99;80,59;;;
20210924;750;92,75;70,45;110,18;24/09/2021;90,50;72,14;;;
20210925;1008;36,15;39,31;43,72;25/09/2021;87,89;62,52;;;
20210926;399;33,21;49,66;27,61;26/09/2021;85,54;61,41;;;
20210927;697;57,03;47,38;55,33;27/09/2021;83,56;60,99;;;
20210928;689;96,16;67,10;111,94;28/09/2021;84,05;62,62;;;
20210929;725;59,40;81,99;83,58;29/09/2021;82,43;63,36;;;
20210930;742;102,68;62,31;148,49;30/09/2021;79,09;68,20;;;
20211001;779;68,04;67,83;91,93;01/10/2021;78,69;64,67;;;
20211002;977;57,64;108,16;50,75;02/10/2021;77,07;67,74;;;
20211003;383;43,25;51,73;28,77;03/10/2021;75,22;69,17;;;
20211004;755;65,81;17,50;102,15;04/10/2021;75,65;70,42;;;
20211005;713;171,90;120,42;185,44;05/10/2021;79,69;81,24;;;
20211006;768;56,07;0,00;93,25;06/10/2021;78,84;80,77;;;
20211007;710;121,31;74,42;139,66;07/10/2021;78,95;83,43;;;
20211008;772;94,40;25,67;142,72;08/10/2021;79,26;87,20;;;
20211009;1050;37,86;56,61;15,74;09/10/2021;78,07;84,37;;;
20211010;380;26,15;17,38;43,49;10/10/2021;76,74;81,93;;;
20211011;652;50,81;20,26;76,04;11/10/2021;75,45;79,78;;;
20211012;731;81,57;108,42;52,75;12/10/2021;75,87;66,88;;;
20211013;740;94,01;116,03;74,45;13/10/2021;75,51;72,30;;;
20211014;718;55,36;64,39;53,71;14/10/2021;75,03;62,88;;;
20211015;742;107,15;151,32;74,25;15/10/2021;76,40;64,70;;;
20211016;976;27,15;33,84;16,93;16/10/2021;73,33;63,17;;;
20211017;378;35,05;34,95;58,30;17/10/2021;69,44;64,44;;;
20211018;732;126,71;27,07;188,15;18/10/2021;70,21;75,29;;;
20211019;693;133,84;28,59;198,74;19/10/2021;73,31;82,75;;;
20211020;737;76,41;62,73;104,65;20/10/2021;73,85;80,24;;;
20211021;740;94,01;80,33;104,22;21/10/2021;74,16;85,76;;;
20211022;770;86,04;68,62;107,32;22/10/2021;75,22;82,74;;;
20211023;1008;62,44;32,76;81,98;23/10/2021;75,01;87,79;;;
20211024;402;49,44;32,86;68,52;24/10/2021;73,57;89,84;;;
20211025;624;79,63;116,43;123,60;25/10/2021;75,02;83,12;;;
20211026;687;144,65;105,75;160,38;26/10/2021;78,73;84,66;;;
20211027;708;102,93;55,97;140,06;27/10/2021;80,26;88,45;;;
20211028;827;96,13;87,85;99,92;28/10/2021;80,26;88,75;;;
20211029;772;55,78;25,67;71,36;29/10/2021;80,14;84,43;;;
20211030;997;49,84;33,12;60,78;30/10/2021;78,38;82,63;;;
20211031;396;66,92;0,00;111,29;31/10/2021;78,34;85,13;;;
20211101;746;124,33;17,71;199,39;01/11/2021;80,56;91,51;;;
20211102;685;62,87;28,93;96,51;02/11/2021;81,22;79,83;;;
20211103;763;73,81;60,59;101,08;03/11/2021;81,49;75,67;;;
20211104;756;122,69;61,16;160,32;04/11/2021;79,84;79,46;;;
20211105;818;76,94;64,59;101,02;05/11/2021;80,54;82,48;;;
20211106;941;28,16;0,00;46,84;06/11/2021;77,44;79,39;;;
20211107;428;46,44;61,73;38,61;07/11/2021;75,84;76,46;;;
20211108;643;46,37;71,90;34,27;08/11/2021;76,12;65,32;;;
20211109;705;84,58;28,11;117,21;09/11/2021;78,07;68,43;;;
20211110;710;135,30;37,21;193,98;10/11/2021;80,88;77,21;;;
20211111;718;83,04;45,99;115,09;11/11/2021;80,93;71,55;;;
20211112;720;101,22;27,52;153,03;12/11/2021;81,17;75,02;;;
20211113;1047;63,28;37,85;89,45;13/11/2021;81,44;80,03;;;
20211114;386;51,49;34,22;71,36;14/11/2021;79,58;80,75;;;
20211115;704;141,16;28,15;211,28;15/11/2021;83,38;94,30;;;
20211116;701;122,86;56,53;165,03;16/11/2021;86,31;99,77;;;
20211117;762;126,07;78,01;180,74;17/11/2021;86,29;98,45;;;
20211118;733;158,17;54,06;217,96;18/11/2021;87,10;109,18;;;
20211119;731;108,76;81,32;150,73;19/11/2021;88,18;110,26;;;
20211120;981;43,90;13,47;67,39;20/11/2021;86,51;107,49;;;
20211121;389;34,06;16,98;42,49;21/11/2021;84,78;105,00;;;
20211122;642;128,99;41,15;180,20;22/11/2021;86,99;103,26;;;
20211123;696;80,91;28,47;118,73;23/11/2021;88,04;97,27;;;
20211124;680;87,69;126,27;48,61;24/11/2021;88,31;91,78;;;
20211125;561;118,10;47,09;166,94;25/11/2021;87,43;86,06;;;
20211126;674;58,98;9,80;98,08;26/11/2021;85,96;78,95;;;
20211127;1044;57,11;0,00;94,98;27/11/2021;84,66;80,83;;;
20211128;373;35,52;0,00;59,08;28/11/2021;83,98;81,04;;;
20211129;654;60,78;20,20;101,08;29/11/2021;84,35;71,30;;;
20211130;714;92,79;18,50;146,60;30/11/2021;85,21;73,00;;;
20211201;762;86,94;17,34;130,13;01/12/2021;83,97;72,89;;;
20211202;747;93,12;26,53;140,12;02/12/2021;84,97;69,32;;;
20211203;780;106,17;42,34;162,45;03/12/2021;86,05;76,06;;;
20211204;994;73,32;33,22;99,76;04/12/2021;84,41;78,38;;;
20211205;420;86,76;47,18;131,17;05/12/2021;84,73;85,70;;;
20211206;687;120,54;67,30;184,44;06/12/2021;87,81;94,24;;;
20211207;720;202,43;155,95;237,19;07/12/2021;93,01;109,90;;;
20211208;751;145,56;52,77;212,73;08/12/2021;96,32;118,27;;;
20211209;697;104,56;66,33;150,17;09/12/2021;96,99;119,91;;;
20211210;763;164,98;112,53;245,49;10/12/2021;97,98;128,31;;;
20211211;970;95,62;34,05;153,34;11/12/2021;98,39;131,49;;;
20211212;390;76,44;16,94;127,13;12/12/2021;97,57;130,02;;;
20211213;630;110,42;10,48;174,89;13/12/2021;99,14;128,57;;;
20211214;714;129,90;101,75;177,46;14/12/2021;101,75;118,21;;;
20211215;736;72,01;26,92;112,28;15/12/2021;99,45;107,70;;;
20211216;778;136,25;59,43;212,43;16/12/2021;99,90;112,23;;;
